config_id,mean_loss,mean_accuracy,std_accuracy,max_hidden_units,use_bias,weight_init,learning_rate,batch_size,max_epochs,seed,training_time,fold_accuracies,fold_losses
175,0.6212477245695036,0.646,0.1283121194587635,3,True,he,0.01,16,100,42,0.2227482795715332,"[0.4, 0.64, 0.72, 0.72, 0.75]","[np.float64(0.6127756973583979), np.float64(0.6439213721830869), np.float64(0.580305096436402), np.float64(0.6515045193261061), np.float64(0.6177319375435252)]"
176,0.6369876206895354,0.6696666666666666,0.05704189493501928,3,True,he,0.01,16,100,123,0.22680044174194336,"[0.6, 0.72, 0.6, 0.72, 0.7083333333333334]","[np.float64(0.6949094600812611), np.float64(0.653609614757601), np.float64(0.5867755086825618), np.float64(0.6498540589210655), np.float64(0.5997894610051872)]"
177,0.6362810427756442,0.628,0.15979987484350544,3,True,he,0.01,16,100,456,0.21774768829345703,"[0.4, 0.64, 0.8, 0.8, 0.5]","[np.float64(0.665459555056732), np.float64(0.6342862346075501), np.float64(0.6363950397706332), np.float64(0.6319360713363543), np.float64(0.6133283131069515)]"
178,0.6414001501481718,0.6136666666666668,0.11278494777426838,3,True,he,0.01,16,150,42,0.23434710502624512,"[0.4, 0.6, 0.68, 0.68, 0.7083333333333334]","[np.float64(0.6084118168042002), np.float64(0.6514848884552633), np.float64(0.6325023506802002), np.float64(0.7274201615947147), np.float64(0.58718153320648)]"
179,0.6375319733076443,0.6616666666666667,0.05200427332868373,3,True,he,0.01,16,150,123,0.23676252365112305,"[0.6, 0.72, 0.6, 0.68, 0.7083333333333334]","[np.float64(0.6949094600812611), np.float64(0.6514251565936825), np.float64(0.5744225323771592), np.float64(0.6630291617732186), np.float64(0.6038735557129001)]"
180,0.6328789356319147,0.628,0.15979987484350544,3,True,he,0.01,16,150,456,0.23361515998840332,"[0.4, 0.64, 0.8, 0.8, 0.5]","[np.float64(0.665459555056732), np.float64(0.6342862346075501), np.float64(0.6363950397706332), np.float64(0.6319360713363543), np.float64(0.5963177773883036)]"
181,0.7897534310197456,0.6456666666666667,0.13835381374496977,3,True,he,0.01,32,50,42,0.12451982498168945,"[0.48, 0.8, 0.48, 0.76, 0.7083333333333334]","[np.float64(0.7757812581065946), np.float64(0.7666262865157814), np.float64(0.7783025721183326), np.float64(0.784162695475022), np.float64(0.8438943428829973)]"
182,0.8474768827185377,0.6936666666666667,0.047050799969583695,3,True,he,0.01,32,50,123,0.12374591827392578,"[0.72, 0.64, 0.64, 0.76, 0.7083333333333334]","[np.float64(0.8341506420425232), np.float64(0.8349031201179766), np.float64(0.830097586660926), np.float64(0.8434513793894286), np.float64(0.8947816853818337)]"
183,0.8193792563090001,0.5640000000000001,0.11056219968868201,3,True,he,0.01,32,50,456,0.12368202209472656,"[0.4, 0.64, 0.56, 0.72, 0.5]","[np.float64(0.7726693549201209), np.float64(0.7785256913488394), np.float64(0.7555928457400568), np.float64(0.9087535844572571), np.float64(0.8813548050787263)]"
184,0.7162116865871612,0.6443333333333332,0.12261774386731765,3,True,he,0.01,32,100,42,0.20023798942565918,"[0.48, 0.76, 0.64, 0.8, 0.5416666666666666]","[np.float64(0.7684578833092007), np.float64(0.7145446796936097), np.float64(0.7041087797506809), np.float64(0.7054275058745071), np.float64(0.6885195843078078)]"
185,0.6778490706639675,0.6293333333333334,0.12144317372518082,3,True,he,0.01,32,100,123,0.2121593952178955,"[0.44, 0.68, 0.56, 0.8, 0.6666666666666666]","[np.float64(0.684372348852073), np.float64(0.7281074163002254), np.float64(0.6597403001161022), np.float64(0.6691175345386967), np.float64(0.6479077535127405)]"
186,0.7035001917726638,0.5896666666666668,0.13971558411445892,3,True,he,0.01,32,100,456,0.22862744331359863,"[0.4, 0.68, 0.44, 0.72, 0.7083333333333334]","[np.float64(0.7342597840551627), np.float64(0.7160425458937292), np.float64(0.6531633983593093), np.float64(0.7161261175001427), np.float64(0.6979091130549746)]"
187,0.7058762298496534,0.637,0.1160861748874516,3,True,he,0.01,32,150,42,0.2241363525390625,"[0.48, 0.84, 0.6, 0.64, 0.625]","[np.float64(0.7684578833092007), np.float64(0.6816957715948779), np.float64(0.68114039145212), np.float64(0.6706396832619155), np.float64(0.7274474196301525)]"
188,0.6562283186413765,0.6123333333333333,0.09903759106745504,3,True,he,0.01,32,150,123,0.30168747901916504,"[0.48, 0.76, 0.68, 0.6, 0.5416666666666666]","[np.float64(0.6239358573974074), np.float64(0.7027630978689938), np.float64(0.625795225312291), np.float64(0.6760342216970716), np.float64(0.6526131909311187)]"
189,0.8776485408205558,0.548,0.11565465835840766,3,True,he,0.01,32,150,456,0.20073723793029785,"[0.4, 0.72, 0.48, 0.64, 0.5]","[np.float64(0.7342597840551627), np.float64(0.6737825562025809), np.float64(1.6066063313998773), np.float64(0.7215142393315985), np.float64(0.6520797931135595)]"
190,0.5888206424841863,0.678,0.16104657711357914,3,True,he,0.05,8,50,42,0.1294267177581787,"[0.36, 0.76, 0.72, 0.8, 0.75]","[np.float64(0.5778096851993137), np.float64(0.6201812214155092), np.float64(0.5834944851186321), np.float64(0.6000833836966979), np.float64(0.5625344369907783)]"
191,0.5854915366030156,0.717,0.08692525524840292,3,True,he,0.05,8,50,123,0.1536729335784912,"[0.68, 0.64, 0.84, 0.8, 0.625]","[np.float64(0.5900399923027546), np.float64(0.6239247945305347), np.float64(0.5508023033482409), np.float64(0.596498778382275), np.float64(0.5661918144512726)]"
